Gene Id,Gene Name
ENSACAG00000003435,TSPAN2
ENSACAG00000006709,MCF2L
ENSACAG00000001204,
ENSACAG00000003464,NGF
ENSACAG00000000979,WASL
ENSACAG00000003471,TMEM9
ENSACAG00000013247,LIN7B
ENSACAG00000013276,SNRNP70
ENSACAG00000003491,
ENSACAG00000024935,F7
ENSACAG00000013311,
ENSACAG00000000951,LMOD2
ENSACAG00000013323,NTF4
ENSACAG00000003494,
ENSACAG00000000851,ASB15
ENSACAG00000013327,
ENSACAG00000006917,F10
ENSACAG00000022397,
ENSACAG00000000803,NDUFA5
ENSACAG00000003509,PKP1
ENSACAG00000013334,
ENSACAG00000000747,IQUB
ENSACAG00000000179,PROZ
ENSACAG00000006501,
ENSACAG00000028153,
ENSACAG00000003593,TNNT2
ENSACAG00000000188,PCID2
ENSACAG00000006513,SLC13A1
ENSACAG00000013405,
ENSACAG00000028869,LAD1
ENSACAG00000003672,TNNI1
ENSACAG00000000212,CUL4A
ENSACAG00000023831,
ENSACAG00000003708,PHLDA3
ENSACAG00000003710,CSRP1
ENSACAG00000013575,TSKS
ENSACAG00000006571,CADPS2
ENSACAG00000013620,
ENSACAG00000003745,PPP1R12B
ENSACAG00000000264,LAMP1
ENSACAG00000000265,GRTP1
ENSACAG00000000274,
ENSACAG00000003847,SYT2
ENSACAG00000006695,FEZF1
ENSACAG00000000309,DCUN1D2
ENSACAG00000000367,TMCO3
ENSACAG00000013797,
ENSACAG00000000428,TFDP1
ENSACAG00000006703,AASS
ENSACAG00000003925,NAV1
ENSACAG00000000417,TMEM255B
ENSACAG00000013873,
ENSACAG00000000689,GAS6
ENSACAG00000013921,NOSIP
ENSACAG00000027152,
ENSACAG00000028912,
ENSACAG00000004050,RNPEP
ENSACAG00000027532,PRR12
ENSACAG00000006803,PTPRZ1
ENSACAG00000013955,RRAS
ENSACAG00000004148,ELF3
ENSACAG00000014008,SCAF1
ENSACAG00000004202,ARL8A
ENSACAG00000014027,IRF3
ENSACAG00000014046,LASP1
ENSACAG00000004195,GPR37L1
ENSACAG00000000864,RASA3
ENSACAG00000006943,FAM3C
ENSACAG00000004209,PTPN7
ENSACAG00000014090,FBXO47
ENSACAG00000006979,WNT16
ENSACAG00000025044,
ENSACAG00000005605,
ENSACAG00000029616,TAFA5
ENSACAG00000002179,
ENSACAG00000004413,
ENSACAG00000022041,
ENSACAG00000004028,TBC1D22A
ENSACAG00000004485,LGR6
ENSACAG00000028585,
ENSACAG00000029376,CFAP97D2
ENSACAG00000001360,CDC16
ENSACAG00000028388,UBE2T
ENSACAG00000004135,CERK
ENSACAG00000004583,
ENSACAG00000004218,GRAMD4
ENSACAG00000004629,
ENSACAG00000029049,DRAM2
ENSACAG00000005259,
ENSACAG00000007623,
ENSACAG00000004632,CEPT1
ENSACAG00000001540,UPF3A
ENSACAG00000029318,
ENSACAG00000004638,DENND2D
ENSACAG00000001643,CHAMP1
ENSACAG00000007579,RFC1
ENSACAG00000004704,MYBPH
ENSACAG00000001660,SEPTIN10
ENSACAG00000004809,ADORA1
ENSACAG00000004818,MYOG
ENSACAG00000001846,SH3RF3
ENSACAG00000007508,WDR19
ENSACAG00000001949,EDAR
ENSACAG00000004833,PPFIA4
ENSACAG00000002034,CCDC138
ENSACAG00000007412,KLHL5
ENSACAG00000002091,RANBP2
ENSACAG00000000382,CCDC149
ENSACAG00000004942,TMEM183A
ENSACAG00000000410,SOD3
ENSACAG00000004978,
ENSACAG00000002316,
ENSACAG00000000412,DHX15
ENSACAG00000004983,
ENSACAG00000004996,TIMM17A
ENSACAG00000002376,GCC2
ENSACAG00000000741,PPARGC1A
ENSACAG00000001008,GBA3
ENSACAG00000005019,LMOD1
ENSACAG00000005028,SHISA4
ENSACAG00000001047,ADGRA3
ENSACAG00000027342,
ENSACAG00000002426,SLC5A7
ENSACAG00000005031,KLHL12
ENSACAG00000002478,st6gal2
ENSACAG00000022918,
ENSACAG00000002506,
ENSACAG00000005095,RABIF
ENSACAG00000010496,UXS1
ENSACAG00000001279,KCNIP4
ENSACAG00000005101,
ENSACAG00000010485,ECRG4
ENSACAG00000010466,NCK2
ENSACAG00000001294,PACRGL
ENSACAG00000010422,FHL2
ENSACAG00000010400,C2orf49
ENSACAG00000010331,TGFBRAP1
ENSACAG00000010329,GPR45
ENSACAG00000005107,KDM5B
ENSACAG00000012825,
ENSACAG00000029057,
ENSACAG00000001304,SLIT2
ENSACAG00000012692,MGAT4A
ENSACAG00000005261,IPO9
ENSACAG00000012664,UNC50
ENSACAG00000005324,
ENSACAG00000012423,INPP4A
ENSACAG00000026533,
ENSACAG00000005407,MMP24
ENSACAG00000026581,
ENSACAG00000012281,TMEM131
ENSACAG00000002012,
ENSACAG00000029025,
ENSACAG00000005487,
ENSACAG00000002064,
ENSACAG00000005517,FAM83C
ENSACAG00000029423,
ENSACAG00000002066,NCAPG
ENSACAG00000005691,UQCC1
ENSACAG00000005716,GDF5
ENSACAG00000012250,VWA3B
ENSACAG00000005735,CEP250
ENSACAG00000011063,FAM184B
ENSACAG00000011107,MED28
ENSACAG00000005774,ERGIC3
ENSACAG00000012148,CNGA3
ENSACAG00000005834,
ENSACAG00000012036,UBE3A
ENSACAG00000005400,
ENSACAG00000011809,ATP10A
ENSACAG00000005903,
ENSACAG00000011617,GABRB3
ENSACAG00000005288,NOP14
ENSACAG00000006138,
ENSACAG00000011363,GABRA5
ENSACAG00000011286,GABRG3
ENSACAG00000005264,
ENSACAG00000011098,OCA2
ENSACAG00000006217,CPNE1
ENSACAG00000006330,RBM12
ENSACAG00000023782,
ENSACAG00000006337,NFS1
ENSACAG00000005207,ADD1
ENSACAG00000006430,ROMO1
ENSACAG00000005186,HERC2
ENSACAG00000006436,RBM39
ENSACAG00000005190,SH3BP2
ENSACAG00000006540,
ENSACAG00000005115,PPP2R2C
ENSACAG00000006565,PHF20
ENSACAG00000005077,WFS1
ENSACAG00000012713,NIPA1
ENSACAG00000006575,
ENSACAG00000012667,NIPA2
ENSACAG00000014944,JAKMIP1
ENSACAG00000012406,CYFIP1
ENSACAG00000006578,NDRG3
ENSACAG00000012666,
ENSACAG00000012256,TUBGCP5
ENSACAG00000015019,CRMP1
ENSACAG00000025134,
ENSACAG00000012110,
ENSACAG00000006739,RALGAPB
ENSACAG00000015240,FKBP4
ENSACAG00000012096,RP2
ENSACAG00000011996,JADE3
ENSACAG00000011909,RGN
ENSACAG00000015272,ITFG2
ENSACAG00000006842,CHD6
ENSACAG00000023801,
ENSACAG00000011874,PLCXD1
ENSACAG00000011834,GTPBP6
ENSACAG00000015333,FOXM1
ENSACAG00000006847,RBL1
ENSACAG00000015357,TULP3
ENSACAG00000011405,
ENSACAG00000007007,SAMHD1
ENSACAG00000015427,KCNA5
ENSACAG00000007093,TLDC2
ENSACAG00000015431,KCNA1
ENSACAG00000011315,PPP2R3B
ENSACAG00000007120,SOGA1
ENSACAG00000009588,
ENSACAG00000009585,AKAP3
ENSACAG00000006055,SHOX
ENSACAG00000009548,
ENSACAG00000005956,AKAP17A
ENSACAG00000022364,
ENSACAG00000007148,ACSS2
ENSACAG00000009479,C12orf4
ENSACAG00000006018,
ENSACAG00000009475,FGF6
ENSACAG00000009467,FGF23
ENSACAG00000005977,ASMTL
ENSACAG00000009439,PARP11
ENSACAG00000027507,P2RY8
ENSACAG00000009432,CRACR2A
ENSACAG00000005971,
ENSACAG00000007388,GSS
ENSACAG00000009389,
ENSACAG00000005942,
ENSACAG00000005917,DHRSX
ENSACAG00000023513,ZBED1
ENSACAG00000029016,
ENSACAG00000005842,GYG2
ENSACAG00000009352,TSPAN9
ENSACAG00000022801,
ENSACAG00000027845,
ENSACAG00000009284,PRMT8
ENSACAG00000005786,
ENSACAG00000009280,NTF3
ENSACAG00000009160,ANO2
ENSACAG00000005779,
ENSACAG00000009275,
ENSACAG00000005768,MXRA5
ENSACAG00000005723,
ENSACAG00000023322,
ENSACAG00000026674,
ENSACAG00000027135,
ENSACAG00000000522,VWF
ENSACAG00000004520,nlgn4x
ENSACAG00000004616,
ENSACAG00000028638,
ENSACAG00000025129,
ENSACAG00000000390,STS
ENSACAG00000000415,PNPLA4
ENSACAG00000023828,
ENSACAG00000007497,
ENSACAG00000000439,ANOS1
ENSACAG00000002099,CD9
ENSACAG00000029241,
ENSACAG00000000539,
ENSACAG00000002147,
ENSACAG00000002149,
ENSACAG00000000735,GPR143
ENSACAG00000022069,
ENSACAG00000000777,
ENSACAG00000002279,
ENSACAG00000000827,
ENSACAG00000027163,
ENSACAG00000000828,WWC3
ENSACAG00000002407,CCDC91
ENSACAG00000001219,MID1
ENSACAG00000024585,PTHLH
ENSACAG00000002456,KLHL42
ENSACAG00000023296,
ENSACAG00000022737,
ENSACAG00000027396,
ENSACAG00000002470,
ENSACAG00000001367,ARHGAP6
ENSACAG00000004376,DUSP16
ENSACAG00000004448,BORCS5
ENSACAG00000001416,MSL3
ENSACAG00000028001,
ENSACAG00000001515,FRMPD4
ENSACAG00000001584,PRPS2
ENSACAG00000004466,LRP6
ENSACAG00000001655,TLR7
ENSACAG00000021083,
ENSACAG00000001659,EGFL6
ENSACAG00000001680,TCEANC
ENSACAG00000001712,RAB9A
ENSACAG00000001719,
ENSACAG00000004675,ETV6
ENSACAG00000001745,OFD1
ENSACAG00000008237,TRPC4AP
ENSACAG00000004722,
ENSACAG00000001831,GPM6B
ENSACAG00000001988,GEMIN8
ENSACAG00000029642,
ENSACAG00000010567,GLRA2
ENSACAG00000004742,TTC38
ENSACAG00000008338,EDEM2
ENSACAG00000010624,FANCB
ENSACAG00000029313,CDPF1
ENSACAG00000010632,MOSPD2
ENSACAG00000008446,TOX2
ENSACAG00000008475,SNTA1
ENSACAG00000004788,PPARA
ENSACAG00000014377,ATXN10
ENSACAG00000010668,
ENSACAG00000008567,CBFA2T2
ENSACAG00000012419,VEGFD
ENSACAG00000008697,NECAB3
ENSACAG00000014385,WNT7B
ENSACAG00000002219,GOLGB1
ENSACAG00000012352,PIR
ENSACAG00000008761,E2F1
ENSACAG00000014456,
ENSACAG00000012167,BMX
ENSACAG00000008802,PXMP4
ENSACAG00000014672,RIBC2
ENSACAG00000008818,ZNF341
ENSACAG00000014741,SMC1B
ENSACAG00000008891,CHMP4B
ENSACAG00000014996,FAM118A
ENSACAG00000011766,UPK3A
ENSACAG00000008941,
ENSACAG00000015647,KIAA0930
ENSACAG00000008983,RALY
ENSACAG00000015683,NUP50
ENSACAG00000009041,EIF2S2
ENSACAG00000015718,PHF21B
ENSACAG00000009113,AHCY
ENSACAG00000016963,ACE2
ENSACAG00000015730,
ENSACAG00000009222,ITCH
ENSACAG00000026925,PRR5
ENSACAG00000029502,
ENSACAG00000009361,DYNLRB1
ENSACAG00000015829,SHISAL1
ENSACAG00000009374,MAP1LC3A
ENSACAG00000015831,PARVG
ENSACAG00000009379,PIGU
ENSACAG00000029573,
ENSACAG00000027642,PARVB
ENSACAG00000009445,TP53INP2
ENSACAG00000009455,NCOA6
ENSACAG00000017031,
ENSACAG00000015889,SAMM50
ENSACAG00000009508,GGT7
ENSACAG00000017034,ZRSR2
ENSACAG00000017050,AP1S2
ENSACAG00000017052,GRPR
ENSACAG00000009634,
ENSACAG00000028913,
ENSACAG00000009714,
ENSACAG00000011247,CTPS2
ENSACAG00000015959,PNPLA3
ENSACAG00000009716,
ENSACAG00000009733,TGIF2
ENSACAG00000016231,SULT4A1
ENSACAG00000009750,DLGAP4
ENSACAG00000011393,SYAP1
ENSACAG00000011467,
ENSACAG00000015689,
ENSACAG00000025680,
ENSACAG00000011478,TXLNG
ENSACAG00000029062,MPPED1
ENSACAG00000028253,SYCE3
ENSACAG00000011590,REPS2
ENSACAG00000015808,SCUBE1
ENSACAG00000014335,ADGRL3
ENSACAG00000000141,PTPN22
ENSACAG00000015844,TTLL12
ENSACAG00000000150,RSBN1
ENSACAG00000011634,NHS
ENSACAG00000024704,
ENSACAG00000011660,
ENSACAG00000011661,RAI2
ENSACAG00000015880,TSPO
ENSACAG00000011680,SCML2
ENSACAG00000000153,PHTF1
ENSACAG00000015897,MCAT
ENSACAG00000011708,CDKL5
ENSACAG00000015904,TTLL1
ENSACAG00000011736,
ENSACAG00000011757,PPEF1
ENSACAG00000015928,PACSIN2
ENSACAG00000000160,MAGI3
ENSACAG00000011798,PHKA2
ENSACAG00000022236,
ENSACAG00000022716,
ENSACAG00000009427,
ENSACAG00000016041,ARFGAP3
ENSACAG00000014298,DHX35
ENSACAG00000011948,ADGRG2
ENSACAG00000014274,FAM83D
ENSACAG00000016090,A4GALT
ENSACAG00000014183,PPP1R16B
ENSACAG00000012190,
ENSACAG00000016097,
ENSACAG00000014155,ACTR5
ENSACAG00000014153,
ENSACAG00000016099,PCLO
ENSACAG00000012298,MAP3K15
ENSACAG00000014095,ARHGAP40
ENSACAG00000014094,SLC32A1
ENSACAG00000024639,
ENSACAG00000016165,SEMA3E
ENSACAG00000012504,SH3KBP1
ENSACAG00000013632,PTPRT
ENSACAG00000027481,
ENSACAG00000027958,
ENSACAG00000012584,BCLAF3
ENSACAG00000016227,SEMA3A
ENSACAG00000027208,
ENSACAG00000012456,SDC4
ENSACAG00000012609,MAP7D2
ENSACAG00000012362,RBPJL
ENSACAG00000012284,MATN4
ENSACAG00000028517,
ENSACAG00000012660,
ENSACAG00000028867,
ENSACAG00000029187,
ENSACAG00000016342,SEMA3D
ENSACAG00000029250,
ENSACAG00000028848,
ENSACAG00000029535,
ENSACAG00000012681,RPS6KA3
ENSACAG00000012246,KCNS1
ENSACAG00000028263,
ENSACAG00000025299,CNKSR2
ENSACAG00000029344,
ENSACAG00000012088,STK4
ENSACAG00000016442,GRM3
ENSACAG00000026622,
ENSACAG00000016478,ELAPOR2
ENSACAG00000016729,KLHL34
ENSACAG00000016732,SMPX
ENSACAG00000016735,MBTPS2
ENSACAG00000001364,OPTN
ENSACAG00000001208,MCM10
ENSACAG00000016737,
ENSACAG00000012037,TOMM34
ENSACAG00000001195,UCMA
ENSACAG00000011841,PABPC1L
ENSACAG00000007524,PHEX
ENSACAG00000001099,
ENSACAG00000011796,YWHAB
ENSACAG00000028299,
ENSACAG00000000959,SEPHS1
ENSACAG00000007519,PTCHD1
ENSACAG00000016909,RIMS4
ENSACAG00000007489,PRDX4
ENSACAG00000000900,
ENSACAG00000027387,KCNK15
ENSACAG00000007472,ACOT9
ENSACAG00000000818,
ENSACAG00000016907,
ENSACAG00000016902,CCN5
ENSACAG00000007429,SAT1
ENSACAG00000016873,ADA
ENSACAG00000000600,FRMD4A
ENSACAG00000007416,
ENSACAG00000007405,KLHL15
ENSACAG00000016871,
ENSACAG00000011674,SSPN
ENSACAG00000011690,ITPR2
ENSACAG00000016869,SERINC3
ENSACAG00000007288,
ENSACAG00000016848,TTPAL
ENSACAG00000007227,
ENSACAG00000016803,HNF4A
ENSACAG00000016782,R3HDML
ENSACAG00000007063,PDK3
ENSACAG00000016778,FITM2
ENSACAG00000016749,
ENSACAG00000016744,OSER1
ENSACAG00000016733,JPH2
ENSACAG00000021069,
ENSACAG00000028946,
ENSACAG00000026276,
ENSACAG00000016725,OCSTAMP
ENSACAG00000007032,PCYT1B
ENSACAG00000016711,SLC13A3
ENSACAG00000028818,
ENSACAG00000028955,
ENSACAG00000012201,INTS13
ENSACAG00000008221,POLA1
ENSACAG00000016698,TP53RK
ENSACAG00000016686,SLC2A10
ENSACAG00000012244,FGFR1OP2
ENSACAG00000012262,TM7SF3
ENSACAG00000016631,EYA2
ENSACAG00000008268,ARX
ENSACAG00000013643,
ENSACAG00000012314,MED21
ENSACAG00000026317,
ENSACAG00000007269,DMD
ENSACAG00000012318,
ENSACAG00000012323,
ENSACAG00000016540,ZMYND8
ENSACAG00000012343,STK38L
ENSACAG00000012446,ARNTL2
ENSACAG00000016462,
ENSACAG00000027085,
ENSACAG00000022876,
ENSACAG00000022574,
ENSACAG00000007257,TAB3
ENSACAG00000016334,NCOA3
ENSACAG00000007235,
ENSACAG00000012507,PPFIBP1
ENSACAG00000007229,CXorf21
ENSACAG00000007218,NR0B1
ENSACAG00000007187,
ENSACAG00000026655,
ENSACAG00000025271,
ENSACAG00000022772,
ENSACAG00000017735,
ENSACAG00000012559,REP15
ENSACAG00000016234,SULF2
ENSACAG00000016078,TMEM47
ENSACAG00000016075,
ENSACAG00000012560,CYB5R3
ENSACAG00000024063,
ENSACAG00000021077,
ENSACAG00000014934,
ENSACAG00000009012,
ENSACAG00000012663,CACNA2D1
ENSACAG00000014923,PRRG1
ENSACAG00000016230,
ENSACAG00000014915,LANCL3
ENSACAG00000013177,HGF
ENSACAG00000014890,
ENSACAG00000014880,CYBB
ENSACAG00000014841,DYNLT3
ENSACAG00000016162,PREX1
ENSACAG00000014773,SYTL5
ENSACAG00000014714,SRPX
ENSACAG00000014702,
ENSACAG00000026250,
ENSACAG00000014619,OTC
ENSACAG00000016019,ARFGEF2
ENSACAG00000014546,
ENSACAG00000014537,MID1IP1
ENSACAG00000015598,SEMA3C
ENSACAG00000014487,BCOR
ENSACAG00000029624,
ENSACAG00000014415,ATP6AP2
ENSACAG00000015951,CSE1L
ENSACAG00000014405,CXorf38
ENSACAG00000014283,MED14
ENSACAG00000015909,STAU1
ENSACAG00000015775,CD36
ENSACAG00000017937,
ENSACAG00000015892,
ENSACAG00000023472,
ENSACAG00000015881,
ENSACAG00000015827,PTGIS
ENSACAG00000015901,GNAT3
ENSACAG00000026690,
ENSACAG00000015763,B4GALT5
ENSACAG00000017933,
ENSACAG00000016035,GNAI1
ENSACAG00000015679,SLC9A8
ENSACAG00000023188,
ENSACAG00000023417,
ENSACAG00000017928,
ENSACAG00000015668,
ENSACAG00000009157,MAGI2
ENSACAG00000015656,SPATA2
ENSACAG00000006177,PHTF2
ENSACAG00000015615,RNF114
ENSACAG00000017927,NYX
ENSACAG00000022818,
ENSACAG00000006255,TMEM60
ENSACAG00000015607,SNAI1
ENSACAG00000017924,CASK
ENSACAG00000006259,RSBN1L
ENSACAG00000006271,
ENSACAG00000025937,UBE2V1
ENSACAG00000006284,GSAP
ENSACAG00000015580,
ENSACAG00000015567,CEBPB
ENSACAG00000003686,PHACTR3
ENSACAG00000006293,CCDC146
ENSACAG00000017926,GPR34
ENSACAG00000024086,
ENSACAG00000025986,
ENSACAG00000006348,FGL2
ENSACAG00000024419,
ENSACAG00000006358,
ENSACAG00000003951,
ENSACAG00000006367,FBXL13
ENSACAG00000017918,MAOA
ENSACAG00000006432,LRRC17
ENSACAG00000006456,ARMC10
ENSACAG00000003895,PPP1R3D
ENSACAG00000006489,NAPEPLD
ENSACAG00000025908,FAM217B
ENSACAG00000003897,CDH26
ENSACAG00000006504,PMPCB
ENSACAG00000017903,
ENSACAG00000016236,CDH4
ENSACAG00000006548,DNAJC2
ENSACAG00000016214,TAF4
ENSACAG00000016195,LSM14B
ENSACAG00000017902,
ENSACAG00000017897,EFHC2
ENSACAG00000016158,PSMA7
ENSACAG00000006670,PSMC2
ENSACAG00000017894,FUNDC1
ENSACAG00000016498,
ENSACAG00000016087,SS18L1
ENSACAG00000016072,MTG2
ENSACAG00000017877,
ENSACAG00000024771,
ENSACAG00000004624,HRH3
ENSACAG00000004657,OSBPL2
ENSACAG00000006731,SLC26A5
ENSACAG00000017875,DIPK2B
ENSACAG00000004732,ADRM1
ENSACAG00000028767,
ENSACAG00000017873,
ENSACAG00000017865,
ENSACAG00000022022,
ENSACAG00000017861,
ENSACAG00000017858,
ENSACAG00000017856,AGPAT3
ENSACAG00000017853,PDXK
ENSACAG00000004758,
ENSACAG00000017851,
ENSACAG00000017849,HSF2BP
ENSACAG00000006896,RELN
ENSACAG00000017841,
ENSACAG00000005015,RPS21
ENSACAG00000017837,
ENSACAG00000005032,CABLES2
ENSACAG00000005062,RBBP8NL
ENSACAG00000017836,
ENSACAG00000005064,GATA5
ENSACAG00000005096,SLCO4A1
ENSACAG00000017832,
ENSACAG00000025612,NTSR1
ENSACAG00000005153,MRGBP
ENSACAG00000002605,
ENSACAG00000002626,PKNOX1
ENSACAG00000005168,
ENSACAG00000002741,WDR4
ENSACAG00000006918,ORC5
ENSACAG00000010357,LHFPL3
ENSACAG00000002778,PDE9A
ENSACAG00000006987,KMT2E
ENSACAG00000005213,
ENSACAG00000002938,SLC37A1
ENSACAG00000002948,RSPH1
ENSACAG00000007127,SRPK2
ENSACAG00000003008,UBASH3A
ENSACAG00000014447,PUS7
ENSACAG00000003022,
ENSACAG00000029471,
ENSACAG00000003033,TFF2
ENSACAG00000027433,
ENSACAG00000014573,RINT1
ENSACAG00000003056,ABCG1
ENSACAG00000014625,EFCAB10
ENSACAG00000014629,ATXN7L1
ENSACAG00000005435,TCFL5
ENSACAG00000003165,UMODL1
ENSACAG00000014646,
ENSACAG00000005462,DIDO1
ENSACAG00000003185,ZBTB21
ENSACAG00000027262,
ENSACAG00000005506,GID8
ENSACAG00000014651,SYPL1
ENSACAG00000003189,C2CD2
ENSACAG00000005516,SLC17A9
ENSACAG00000014697,NAMPT
ENSACAG00000005560,YTHDF1
ENSACAG00000005374,
ENSACAG00000005573,
ENSACAG00000027619,
ENSACAG00000005401,RIPK4
ENSACAG00000014783,PIK3CG
ENSACAG00000026860,NKAIN4
ENSACAG00000005446,TMPRSS2
ENSACAG00000005584,ARFGAP1
ENSACAG00000029417,
ENSACAG00000014916,PRKAR2B
ENSACAG00000005450,
ENSACAG00000005686,
ENSACAG00000005710,
ENSACAG00000015023,HBP1
ENSACAG00000023592,
ENSACAG00000015081,COG5
ENSACAG00000005817,CHRNA4
ENSACAG00000015115,GPR22
ENSACAG00000005872,KCNQ2
ENSACAG00000001496,FAM3B
ENSACAG00000015121,SLC26A4
ENSACAG00000005800,BACE2
ENSACAG00000006007,EEF1A2
ENSACAG00000024244,
ENSACAG00000027987,
ENSACAG00000006027,PPDPF
ENSACAG00000015191,BCAP29
ENSACAG00000027690,
ENSACAG00000015202,
ENSACAG00000006031,PTK6
ENSACAG00000015209,
ENSACAG00000005358,DSCAM
ENSACAG00000015236,SLC26A3
ENSACAG00000024307,
ENSACAG00000024839,SRMS
ENSACAG00000028616,
ENSACAG00000005415,
ENSACAG00000005416,
ENSACAG00000006172,
ENSACAG00000005419,
ENSACAG00000015303,PKDREJ
ENSACAG00000005442,LCA5L
ENSACAG00000006236,PCMTD2
ENSACAG00000005451,GET1
ENSACAG00000006249,MYT1
ENSACAG00000015309,DLD
ENSACAG00000005453,HMGN1
ENSACAG00000006302,NPBWR2
ENSACAG00000006305,OPRL1
ENSACAG00000006328,
ENSACAG00000005460,BRWD1
ENSACAG00000006332,RGS19
ENSACAG00000006351,
ENSACAG00000009269,ETS2
ENSACAG00000006428,
ENSACAG00000006457,
ENSACAG00000004184,LAMB1
ENSACAG00000009199,ERG
ENSACAG00000006464,PRPF6
ENSACAG00000009192,KCNJ15
ENSACAG00000009168,KCNJ6
ENSACAG00000009116,DYRK1A
ENSACAG00000023373,
ENSACAG00000028791,SAMD10
ENSACAG00000024804,
ENSACAG00000009090,VPS26C
ENSACAG00000004580,LAMB4
ENSACAG00000006612,ZNF512B
ENSACAG00000009083,
ENSACAG00000008868,
ENSACAG00000008262,ERGIC2
ENSACAG00000027720,
ENSACAG00000008239,
ENSACAG00000006753,
ENSACAG00000025686,
ENSACAG00000008861,PIGP
ENSACAG00000028009,
ENSACAG00000006784,
ENSACAG00000008830,HLCS
ENSACAG00000006841,DNAJC5
ENSACAG00000008207,LRRK2
ENSACAG00000008765,SIM2
ENSACAG00000012761,CLDN14
ENSACAG00000008170,SLC2A13
ENSACAG00000008119,ABCD2
ENSACAG00000012679,CHAF1B
ENSACAG00000003663,
ENSACAG00000007925,KIF21A
ENSACAG00000026938,
ENSACAG00000003631,ZBTB46
ENSACAG00000003616,SLC2A4RG
ENSACAG00000008104,
ENSACAG00000012615,
ENSACAG00000007881,
ENSACAG00000012567,DOP1B
ENSACAG00000005164,RUNX1
ENSACAG00000005113,CLIC6
ENSACAG00000007800,CPNE8
ENSACAG00000005089,RCAN1
ENSACAG00000005088,
ENSACAG00000005087,
ENSACAG00000020988,
ENSACAG00000022923,KCNE2
ENSACAG00000021059,
ENSACAG00000007787,TPRKB
ENSACAG00000005071,MRPS6
ENSACAG00000007783,GTSE1
ENSACAG00000007720,TRMU
ENSACAG00000005042,
ENSACAG00000007375,CELSR1
ENSACAG00000004697,ITSN1
ENSACAG00000004694,
ENSACAG00000004693,DONSON
ENSACAG00000004681,
ENSACAG00000007317,RPL9
ENSACAG00000004438,
ENSACAG00000007260,LIAS
ENSACAG00000007185,UGDH
ENSACAG00000028420,SMIM14
ENSACAG00000011290,UBE2K
ENSACAG00000004248,
ENSACAG00000004235,
ENSACAG00000011372,PDS5A
ENSACAG00000004229,DNAJC28
ENSACAG00000004223,TMEM50B
ENSACAG00000004221,
ENSACAG00000005690,GPM6A
ENSACAG00000022675,
ENSACAG00000011734,N4BP2
ENSACAG00000005650,GLRA3
ENSACAG00000011782,RHOH
ENSACAG00000005583,HPGD
ENSACAG00000011789,CHRNA9
ENSACAG00000005564,CEP44
ENSACAG00000011833,RBM47
ENSACAG00000005520,FBXO8
ENSACAG00000011865,NSUN7
ENSACAG00000029403,
ENSACAG00000005500,HAND2
ENSACAG00000011981,
ENSACAG00000005498,SCRG1
ENSACAG00000027068,
ENSACAG00000005497,SAP30
ENSACAG00000005480,HMGB2
ENSACAG00000011914,
ENSACAG00000005432,GALNT7
ENSACAG00000003249,C21orf62
ENSACAG00000003196,PAXBP1
ENSACAG00000003006,
ENSACAG00000011963,UCHL1
ENSACAG00000013707,
ENSACAG00000002935,
ENSACAG00000013866,SDF2
ENSACAG00000002914,
ENSACAG00000013883,KIAA0100
ENSACAG00000002817,URB1
ENSACAG00000012067,LIMCH1
ENSACAG00000002814,MIS18A
ENSACAG00000014021,
ENSACAG00000002743,HUNK
ENSACAG00000012070,
ENSACAG00000002569,SCAF4
ENSACAG00000012081,TMEM33
ENSACAG00000012087,SLC30A9
ENSACAG00000002543,SOD1
ENSACAG00000012145,BEND4
ENSACAG00000007530,SHISA3
ENSACAG00000022492,TIAM1
ENSACAG00000002394,CLDN8
ENSACAG00000021113,
ENSACAG00000007118,ATP8A1
ENSACAG00000002026,GRIK1
ENSACAG00000001974,BACH1
ENSACAG00000001970,
ENSACAG00000007107,GRXCR1
ENSACAG00000001784,CCT8
ENSACAG00000007098,KCTD8
ENSACAG00000007084,YIPF7
ENSACAG00000007056,GUF1
ENSACAG00000007035,GNPDA2
ENSACAG00000001581,USP16
ENSACAG00000007024,GABRG1
ENSACAG00000006901,GABRA2
ENSACAG00000027565,
ENSACAG00000001560,RWDD2B
ENSACAG00000010600,
ENSACAG00000001346,LTN1
ENSACAG00000010556,
ENSACAG00000001341,N6AMT1
ENSACAG00000027834,
ENSACAG00000027568,
ENSACAG00000010514,LNX1
ENSACAG00000025093,
ENSACAG00000027606,
ENSACAG00000014354,ADAMTS5
ENSACAG00000010501,CHIC2
ENSACAG00000010497,GSX2
ENSACAG00000014530,ADAMTS1
ENSACAG00000010297,
ENSACAG00000014691,APP
ENSACAG00000009902,KIT
ENSACAG00000014800,GABPA
ENSACAG00000014895,ATP5PF
ENSACAG00000014900,JAM2
ENSACAG00000009614,KDR
ENSACAG00000025875,
ENSACAG00000014940,MRPL39
ENSACAG00000025489,
ENSACAG00000003834,
ENSACAG00000026980,
ENSACAG00000026858,
ENSACAG00000009739,NCAM2
ENSACAG00000009601,SRD5A3
ENSACAG00000009581,TMEM165
ENSACAG00000023261,
ENSACAG00000026113,
ENSACAG00000026045,
ENSACAG00000014873,
ENSACAG00000009335,CLOCK
ENSACAG00000025491,
ENSACAG00000014850,CHODL
ENSACAG00000014833,C21orf91
ENSACAG00000010458,
